"","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7","Comp.8","Comp.9"
"добраться pf",0.0641356525098641,-0.0210132312258454,-0.180652317121656,0.0698919081607335,-0.00421681277083685,-0.000773967668174997,-0.0126496427693974,0.00165479998999378,2.63894808782972e-16
"доверять ipf",-0.197760758252741,0.0860242945475471,-0.113340729639378,0.0370103325229101,-0.0114210838192485,0.0179084069364587,-0.0119092146688212,-0.00561333598109311,1.94505869743899e-16
"довести pf",-0.0818502604986043,-0.203691803149318,-0.218145946741884,0.0664164337964451,-0.0196423949498258,-0.00375716802150919,0.00261126542983878,-0.00934707782436938,2.76471553983804e-16
"догадаться pf",0.329562568166319,0.0232692456821647,-0.0028115176158161,-0.00185323607635177,0.0271584382970501,-0.00662321405119916,-0.0135512169769138,0.00999707980010838,3.49113099540332e-17
"догадываться ipf",0.0391038125657576,0.14483281297042,0.0605400754004672,0.000530594918596215,-0.0304291085860303,0.0467768269543266,-0.00958188775357034,0.000630976892666012,1.89735380184963e-16
"договориться pf",0.210854051368392,-0.00978568416694801,-0.0862710797652294,-0.00195058927637429,0.00897885130990106,0.00596077858142361,-0.0134204066365261,0.00630237355678243,-8.78203759713259e-17
"дойти pf",0.230719563252158,0.05190565765574,0.0100019282844624,-0.000698419954851774,-0.0265947720419045,0.0166243252396684,0.00682165179250018,-0.0060645219380769,-3.16803874800264e-16
"доказать pf",-0.199633877731233,-0.254202178486573,-0.240236249631944,0.0613408488839457,-0.000729629835107247,-0.00452135209202233,-0.000473655836511644,-0.00860308353828686,4.79000519804096e-16
"доказывать ipf",-0.11568367311176,0.0641110182451751,-0.111395621810323,0.0407059872432081,-0.0173757438384661,0.0177559076395321,0.00301672381191632,0.00426157791492498,-1.27068494615301e-16
"доложить pf",0.160031020899398,-0.0280472710248184,-0.0986302176213604,-0.00465968260031688,0.0553286992552899,-0.0138617915187641,-0.00560518646821053,0.00214537595295826,-1.90602741922952e-16
"доноситься ipf",0.381448864612645,0.11655375463758,0.126959234273899,0.026954767185724,0.0211035997821924,-0.00759324837994401,-0.0123614535498142,0.0111774713025225,4.02672686861116e-16
"допускать ipf",-0.233805691720537,0.156103833423147,-0.0024484164083674,0.00257777918944003,-0.0283062860052644,-0.0316214119840686,0.006161568555242,-0.00932939045542029,-5.55111512312578e-16
"допустить pf",-0.292928700453468,-0.0838117597092142,-0.10552704997218,-0.215512340614266,0.214645770506721,0.000751197869410461,0.012465231281917,-0.01122847566638,-1.37932200383606e-15
"доставать ipf",-0.0291271402115164,0.157090606203559,0.0529392030028953,0.000337954332537852,-0.0123217380932093,0.0360829570063059,-0.00994953395667264,-0.000842070390469224,2.18791998407575e-16
"доставить pf",-0.153578204891639,-0.11321779740986,-0.0685112279731839,0.0648456985036191,0.0203582229079261,-0.000621787625658349,-0.00948312900440222,-0.000191811487097259,8.83624770575686e-16
"достать pf",0.268415676895848,-0.0116256512142384,-0.0798749736085613,0.0385612803812067,0.00478167436823506,-0.00953673278695451,-0.0100964223070145,0.00528118540229548,1.02999206386123e-16
"достаться pf",0.403354302971286,0.104095820969834,0.118515091230728,0.0260775127014594,0.0194365877660804,-0.00914224047079043,-0.0128147968881293,0.0117531466393218,3.81856005149395e-16
"достигать ipf",-0.318729747394813,0.230906524819419,0.0573173451368143,0.0179468991855104,-0.015998093182698,-0.016321909460808,0.00143938807120145,0.0170500733465515,-2.4980018054066e-16
"достигнуть pf",0.128760904223212,-0.0251388958812455,0.0927395759337147,-0.027585182884607,-0.0387270767914943,0.0166549249025333,0.0432046642150528,-0.0284249087096916,-6.7762635780344e-16
"доходить ipf",-0.0716565794324815,0.217348416063735,0.121548576495653,0.0132113519995543,-0.0020219842251258,-0.00472172937936819,0.00740264352773478,-0.0147652459013234,-7.39425881635114e-17
"драться ipf",-0.0573504303897401,-0.0147243457890603,-0.225569401474151,0.0936161335656399,0.0181301429283082,-0.00877527398473251,-0.0111553470221136,-0.00131324441560343,3.81856005149395e-16
"думать ipf",-0.093632545354202,0.176271529730872,0.0412475261088527,0.0298788024906433,0.0231079285181575,0.021605828418344,-0.00747078073655493,-0.00223343911813216,3.73616068638505e-16
"дуть ipf",0.0439522894308128,0.152625643308276,0.0974842742826502,-0.0237230146906731,0.0381706456748226,0.00340143928067927,-0.0120011248052078,0.00263561063468543,7.5243630770494e-17
"есть ipf",-0.107434232913668,0.0214372690213412,-0.177151210862557,0.0449174816700894,0.0529415275882044,-0.00303672182754685,-0.00942798769105086,-0.00173990347557911,1.4810201676152e-16
"жалеть ipf",-0.072149294490019,0.0973493588896539,-0.0341702088090253,-0.0127375208738266,-0.0276192346569707,0.0476521085592583,-0.00737283253484762,-0.00399189373933004,-5.65953534037433e-17
"жаловаться ipf",-0.0399226031275836,0.0810038915542241,-0.08118459570528,0.0677236268681675,0.00268545976694504,0.0126233513551305,-0.00968761391301342,-0.00108248054635829,4.30428262476745e-16
"желать ipf",-0.254532401491447,0.136616753142206,0.0616775564790124,-0.190743830604702,-0.201560654444322,-0.00230363818307257,-0.0301093638991579,-0.0178089448187413,-1.51723252017621e-15
"жениться pf",0.163474500974252,-0.00718205304728428,-0.119974955726328,0.0479490121808943,0.010880418551058,-0.0060631333234843,-0.0129943895682436,0.00483262613452875,1.61979804569334e-16
"забирать ipf",-0.11798073979181,0.0543525122192843,-0.08086910276129,-0.0885446184900052,0.0727646648994991,0.0275641226651951,-0.00024282029658399,-0.00595372530830516,-6.7762635780344e-16
"забить pf",0.000510370253814436,-0.20566468460082,0.152618679158773,0.0025534060566004,0.00556651296589805,-0.00823033293284915,0.0288034718467826,-0.0171569349594678,4.53413348533438e-16
"заболеть pf",0.380970690558578,0.0194889248222974,0.0289105818911355,-0.00132132590053407,-0.00485872731234778,-0.0204242051930521,0.0419350965448507,-0.0238771732910929,-9.71228306112515e-16
"заботиться ipf",-0.209715411184642,0.0890907910602603,-0.104792381946705,0.018343377668611,-0.0556786910180196,0.063616838937023,-0.00887682130164604,-0.00689977934577761,1.27285335049798e-16
"забрать pf",0.113475856293137,0.000143604072812344,-0.0612038486730853,0.00674601486975426,0.0264344403671464,0.000994184339840287,-0.00532539933071099,0.00061140973438707,-2.05998412772246e-17
"забывать ipf",-0.173722621920049,0.0549113255141475,-0.0935230400951571,-0.0899229100283558,0.0190917953922518,0.038490894771985,-0.00342851468703285,-0.00451413573297582,-7.12971348626468e-16
"забыть pf",0.136746901965963,-0.060549486815425,-0.0101924595565295,-0.0467887014697595,0.010692904048939,0.0165146846186114,-0.00376166634467766,0.000914670986197496,-1.66750294128271e-16
"завернуть pf",-0.0536849511996203,-0.299218317708407,0.139978625614533,-0.0336354322401178,-0.000881279426536472,0.0181151711028016,-0.0108711359583729,0.0069438568179289,1.17505831453979e-15
"завести pf",0.0817554321750612,-0.152900325193946,0.0069773266599052,0.0174295732419513,0.0280855249743559,-0.00859918641782083,-0.0118804812087339,0.00702607975003244,7.28800700344756e-16
"завидовать ipf",-0.043429469490534,0.143759360057051,0.0258092303321054,0.0145331938627461,-0.0111939884108423,0.0367360439281475,-0.00288405634835753,0.00666985514401079,9.93129189996722e-17
"заглядывать ipf",0.0301707719700151,0.0618232811384749,-0.0183125751172054,-0.0659708961548256,-0.0749530506254886,0.0590058874806962,-0.00840684605427945,-0.00408550504089763,-4.86806775445991e-16
"заглянуть pf",0.220043672549824,-0.0300513116325631,-0.0938707631146761,-0.0315076510303631,0.00443999762798055,0.00928592516844235,-0.00236461455521343,-0.000495899980316003,-4.97215116301852e-16
"заговорить pf",0.470812806214286,0.0225822452330705,0.0525270871887757,0.0224290106005294,0.00841672456508672,-0.0147491880740644,-0.014982439881692,0.0135947329533126,2.39608680119296e-16
"задавать ipf",-0.0383229943820415,0.0811978140349983,-0.0442043641602543,0.0144839581230424,0.000830571742431912,-0.0160229550412888,0.0141648673981265,0.0307158840401945,-7.18175519054398e-16
"задать pf",-0.016956477191244,-0.17743743298832,0.0292949415625101,0.0340487653233675,0.013339378986041,-0.0052024905133628,-0.0031755133187146,0.000222280327965024,8.4893030105615e-16
"задержать pf",-0.100032595362444,-0.20555190106166,0.134848182891458,0.0231503640529351,0.0253736058247607,0.00073501808872758,-0.00910396240568791,0.00497898360452982,1.39710291946482e-15
"задумать pf",0.109886663048629,-0.30006810265012,0.264137229925092,0.0127129733525349,0.00879298938376868,-0.00928036414476779,-0.0114777157232402,0.0125539826848983,1.68853646342892e-15
"задуматься pf",0.286198671663777,-0.0391813843100835,-0.093719925484281,-0.00743239678853723,-0.0388516901480138,0.0204930013288841,-0.0153667276627718,0.0073532429078985,-1.24683249835833e-16
"задумываться ipf",0.0304633376563775,0.0323396688460926,-0.0700049943082796,-0.0403564446723859,-0.0956445277790171,0.0771765996321725,-0.0125940899019337,-0.000886349535607474,-2.21827764490534e-16
"зажечь pf",0.17000006048383,-0.182694610272808,0.0873964956770834,0.00582134760433013,0.024140381132648,-0.0147239305457064,-0.00378984737501183,0.0050185384659082,7.07984018633034e-16
"заинтересовать pf",-0.240816734099567,-0.451065853229542,0.235232570815352,0.0320809907538775,0.00542760338753133,-0.00680970528192188,0.00509352775897838,-0.00238115778535449,2.07711452204773e-15
"зайти pf",0.1332003161797,0.0380209041162323,-0.039269899741353,-0.0266470981775694,0.0422083455198902,0.00469885352257192,-0.00290953892880608,-0.000148721304449298,-2.84277809625699e-16
"заказать pf",0.066644901705763,-0.135807516652052,-0.0391984448420393,0.0460400936807985,0.000877447139311979,-0.00598151039102656,-0.00616875437736615,0.00145259833231905,6.06069014419397e-16
"заканчивать ipf",-0.00240048035955494,0.0678549280941275,0.00822603377591894,-0.13025820224991,-0.119709791475044,0.103542005411881,-0.00529777821645218,-0.00722768997232553,-8.35919874986324e-16
"заключаться ipf",-0.161789316899067,0.312800620943213,0.180535324850033,0.0671312956099658,0.0492135905423566,0.0212088141874526,-0.00349255969048685,-0.003452999772243,8.81456366230715e-16
"заключить pf",-0.0950950131195294,-0.349162813991479,0.142747469911643,0.015267955734372,-0.00520326434552334,0.000298208134719951,0.000610037132953875,-0.000270663918862713,1.42962898463939e-15
"закончить pf",0.0617960478770381,-0.133304797032908,0.0236730571153691,-0.0160219101466096,-0.04499676977954,0.0256281695732389,0.00986422811264888,-0.0091311045819844,9.73613550891983e-17
"закончиться pf",0.314230486814563,0.117124040275813,0.100800833910969,0.0358019806490226,0.0217980525024262,-0.00605173528316485,-0.0117634786165998,0.00929263143406626,4.37367156380652e-16
"закрывать ipf",-0.102915788060909,0.0839529382103859,-0.00325596155846323,-0.0933317653492934,-0.0649121690369,-0.00783839018811868,0.0304016505622167,-0.0219748184926969,-1.65579355781986e-15
"закрыть pf",0.0132484942807135,-0.203579627160805,0.0941408701085384,-0.0334656688317929,-0.0125917251845318,0.0251233366742115,-0.0114881889386048,0.00623100770333586,7.91250745479921e-16
"закурить pf",0.227661549230727,-0.0359788005256359,-0.128984601059627,0.0364457273679894,0.00312297369572142,-0.00838235459699945,-0.00875506531951711,0.00315186701319146,2.16840434497101e-19
"залить pf",-0.184330913469131,-0.416200556459933,0.13307676566693,0.0269818678100096,0.0123004204746137,-0.0110920223843066,0.00512943897427392,-0.00336888008516552,1.6377958017566e-15
"заложить pf",-0.137029956130168,-0.385133133637888,0.176494373241849,-0.038600898264496,-0.0575465587772997,0.0375487802434785,0.00258894326252715,-0.00306298137010146,1.1889361023476e-15
"заменить pf",-0.137597836694145,-0.125919218507435,-0.24689423795691,0.0620558117050219,-0.0213705901515147,0.00618682368324171,0.00677154727072879,-0.0142302153322049,-6.28837260041593e-18
"замереть pf",0.48972468751826,-0.0101886373492496,0.036147375764588,-0.0152648805074842,-0.00830149994963256,-0.028644885498873,0.0501425431642285,-0.0268509301564337,-1.25572295617271e-15
"заметить pf",0.272841966170091,-0.024067840546746,-0.00916549412618798,-0.0578222937496349,0.0134907358317709,0.0152250220816263,-0.0129068453249183,0.00849343837379214,-3.04660810468427e-16
"замечать ipf",2.91191014716301e-05,0.124603586793012,0.0370665680450434,-0.0283176472265911,-0.0585424082975738,0.0616488690866842,-0.00269073657278233,0.00224374593773179,-1.72604985859692e-16
"замкнуть pf",-0.333761690780259,-0.727860212594941,0.451577018370837,-0.0110547021537646,-0.00999130971865999,0.00296340640958487,-0.00124413965338456,0.00606175912089596,3.104070819826e-15
"замолчать pf",0.429661048753511,-0.0219926582893306,-0.00229608101829694,-0.0673327897643453,0.0666721012278104,-0.0167325863843706,-0.0102259111056005,0.0112447216478102,-5.0415401020576e-16
"занимать ipf",-0.0769772676276771,0.180015960224864,0.0932392983732182,-0.00528636487454858,-0.00116829583537811,-0.034733728281243,0.041377992467604,0.0251741731828652,-1.26634813746307e-15
"заниматься ipf",-0.10625577990117,0.103505005536983,-0.0734222343054539,0.0637061649389338,0.0143262473088439,0.0151053085331298,-0.00849436244836704,-0.00265079208173446,4.11779985109995e-16
"занять pf",-0.102621499530667,-0.241949989671491,0.0900075512389245,0.0230863872774809,-0.0061145812947236,0.00263027546054757,0.00999623374573268,-0.00825611972995046,9.25258133999129e-16
"заняться pf",-0.082736839698709,-0.0239905994032291,-0.236982696782126,0.0694636282750158,0.0241466359976414,-0.00348329972710643,-0.0109844531345668,-0.00178731366464987,2.15322551455621e-16
"запереть pf",-0.0526254560683293,-0.27894402132305,0.259057472717986,-0.00204481722082709,0.0172122555975962,0.00399804168538655,-0.00935438235626412,0.00849273419236758,1.70718474079568e-15
"запеть pf",0.397910972294859,0.0709664697739231,0.0862666026016598,0.0299483230691615,0.0162504033213026,-0.0113142322040308,-0.0133254950009018,0.0116936339902254,3.52799386926783e-16
"записать pf",-0.0768025907559498,-0.196170822151692,0.041412819989401,0.00848845812854974,0.0265915585999396,0.00257746997808897,-0.0101117090670939,0.00430357682036455,9.46074815710851e-16
"записывать ipf",-0.0216608538503745,0.0377297591259544,-0.117929495902264,0.0311923384565048,0.028199758715315,-8.34742624647201e-05,-0.01152212044606,0.000157289296634737,1.06468653338077e-16
"заплатить pf",-0.177374133503747,0.012192220995829,-0.180378748563349,0.0533530524278749,0.0181552311267453,0.0134271367929116,-0.00924468987485271,-0.00408525806218879,2.62593766175989e-16
"заполнить pf",-0.22727200578371,-0.333959431998194,0.0953464806047489,0.0234076489277168,0.000873639311161567,0.00210015884516313,0.00899979876915053,-0.00837971589670714,1.27220282919449e-15
"запомнить pf",0.152517646505626,-0.0475908027977823,-0.110060717300272,-0.106357058426917,0.107057725654519,-0.00659093505807135,-0.00802565369492742,0.00500456138075638,-8.08164299370695e-16
