lemma,aspect,praes,fut,praet,inf,imper,gerund,partcp.act.past,partcp.act.nonpast,partcp.pass.past,partcp.pass.nonpast,rel_usage
раздвинуться,pf,0.0,0.09090909090909091,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.001772478540089e-05
раздвоить,pf,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,1.0918758973855031e-05
раздвоиться,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0918758973855031e-05
раздевать,ipf,0.22727272727272727,0.0,0.36363636363636365,0.13636363636363635,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,4.003544957080178e-05
раздеваться,ipf,0.1774193548387097,0.0,0.08064516129032258,0.2903225806451613,0.20967741935483872,0.24193548387096775,0.0,0.0,0.0,0.0,0.00011282717606316867
разделать,pf,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,7.279172649236688e-06
разделаться,pf,0.0,0.25,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,7.279172649236688e-06
разделить,pf,0.0,0.13194444444444445,0.18055555555555555,0.375,0.020833333333333332,0.020833333333333332,0.006944444444444444,0.0,0.2638888888888889,0.0,0.00026205021537252076
разделиться,pf,0.0,0.09090909090909091,0.7727272727272727,0.09090909090909091,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,4.003544957080178e-05
разделывать,ipf,0.42857142857142855,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.2738552136164203e-05
разделываться,ipf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.639586324618344e-06
разделять,ipf,0.36538461538461536,0.0,0.2692307692307692,0.08653846153846154,0.019230769230769232,0.04807692307692308,0.038461538461538464,0.16346153846153846,0.0,0.009615384615384616,0.00018925848888015387
разделяться,ipf,0.5333333333333333,0.0,0.2,0.2,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,2.729689743463758e-05
раздеть,pf,0.0,0.045454545454545456,0.2727272727272727,0.22727272727272727,0.045454545454545456,0.045454545454545456,0.0,0.0,0.36363636363636365,0.0,4.003544957080178e-05
раздеться,pf,0.0,0.03278688524590164,0.45901639344262296,0.3770491803278688,0.03278688524590164,0.09836065573770492,0.0,0.0,0.0,0.0,0.00011100738290085949
раздирать,ipf,0.14285714285714285,0.07142857142857142,0.42857142857142855,0.0,0.0,0.07142857142857142,0.0,0.14285714285714285,0.0,0.14285714285714285,2.5477104272328405e-05
раздираться,ipf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
раздобреть,pf,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.639586324618344e-06
раздобывать,ipf,0.0,0.0,0.25,0.25,0.0,0.5,0.0,0.0,0.0,0.0,7.279172649236688e-06
раздобыть,pf,0.0,0.0,0.6060606060606061,0.3333333333333333,0.030303030303030304,0.0,0.030303030303030304,0.0,0.0,0.0,6.0053174356202676e-05
раздолбить,pf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
раздражать,ipf,0.25,0.0,0.6357142857142857,0.07142857142857142,0.0,0.0,0.03571428571428571,0.007142857142857143,0.0,0.0,0.00025477104272328405
раздражаться,ipf,0.17391304347826086,0.0,0.45652173913043476,0.2391304347826087,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,8.37104854662219e-05
раздражить,pf,0.0,0.044444444444444446,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.9111111111111111,0.0,8.189069230391274e-05
раздражиться,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
раздразнить,pf,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,7.279172649236688e-06
раздраконить,pf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
раздробить,pf,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.0,0.5384615384615384,0.0,2.3657311110019234e-05
раздробиться,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.639586324618344e-06
раздувать,ipf,0.13636363636363635,0.0,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.045454545454545456,0.0,0.09090909090909091,4.003544957080178e-05
раздуваться,ipf,0.4,0.0,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.819793162309172e-05
раздумать,pf,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-05
раздуматься,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
раздумывать,ipf,0.08333333333333333,0.0,0.3333333333333333,0.1111111111111111,0.0,0.4722222222222222,0.0,0.0,0.0,0.0,6.551255384313019e-05
раздуть,pf,0.0,0.10714285714285714,0.17857142857142858,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.5714285714285714,0.0,5.095420854465681e-05
раздуться,pf,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.639586324618344e-06
разевать,ipf,0.16666666666666666,0.0,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,2.1837517947710062e-05
разжалобить,pf,0.0,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,7.279172649236688e-06
разжать,pf,0.0,0.07142857142857142,0.7857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,2.5477104272328405e-05
разжаться,pf,0.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.2738552136164203e-05
разжевать,pf,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,7.279172649236688e-06
разжечь,pf,0.0,0.08333333333333333,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,2.1837517947710062e-05
разжигать,ipf,0.375,0.0,0.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0,2.9116690596946752e-05
разжидить,pf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.639586324618344e-06
разжижать,ipf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.639586324618344e-06
разжижаться,ipf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
разжимать,ipf,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.5,0.0,0.16666666666666666,0.0,0.0,1.0918758973855031e-05
разжиматься,ipf,0.5,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,7.279172649236688e-06
разжиреть,pf,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.639586324618344e-06
разжиться,pf,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,7.279172649236688e-06
раззадорить,pf,0.0,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,1.2738552136164203e-05
раззадориться,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
раззвонить,pf,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.639586324618344e-06
раззявить,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.459379486927516e-06
разинуть,pf,0.0,0.03333333333333333,0.26666666666666666,0.0,0.0,0.2,0.0,0.0,0.5,0.0,5.459379486927516e-05
разить,ipf,0.5,0.0,0.125,0.0,0.0,0.0,0.0,0.375,0.0,0.0,1.4558345298473376e-05
разлагать,ipf,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0918758973855031e-05
разлагаться,ipf,0.6666666666666666,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2.1837517947710062e-05
разладиться,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09896581154586e-06
разлаживаться,ipf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
разламывать,ipf,0.5,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0918758973855031e-05
разламываться,ipf,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.279172649236688e-06
разлезаться,ipf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
разлезться,pf,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.279172649236688e-06
разлениться,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
разлепить,pf,0.0,0.16666666666666666,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0918758973855031e-05
разлеплять,ipf,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.639586324618344e-06
разлетаться,ipf,0.5333333333333333,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.729689743463758e-05
разлететься,pf,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9116690596946752e-05
разливать,ipf,0.225,0.0,0.5,0.2,0.0,0.075,0.0,0.0,0.0,0.0,7.279172649236688e-05
разливаться,ipf,0.4090909090909091,0.0,0.5,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,4.003544957080178e-05
разлить,pf,0.0,0.15,0.45,0.1,0.025,0.0,0.0,0.0,0.275,0.0,7.279172649236688e-05
разлиться,pf,0.0,0.21428571428571427,0.6428571428571429,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,2.5477104272328405e-05
различать,ipf,0.29213483146067415,0.011235955056179775,0.2808988764044944,0.34831460674157305,0.0,0.02247191011235955,0.0,0.033707865168539325,0.0,0.011235955056179775,0.0001619615914455163
различить,pf,0.0,0.25,0.3541666666666667,0.3958333333333333,0.0,0.0,0.0,0.0,0.0,0.0,8.735007179084025e-05
разложить,pf,0.0,0.16666666666666666,0.34615384615384615,0.10256410256410256,0.0641025641025641,0.05128205128205128,0.0,0.0,0.2692307692307692,0.0,0.00014194386666011542
разложиться,pf,0.0,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,7.279172649236688e-06
разломать,pf,0.0,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.3333333333333333,0.0,1.6378138460782548e-05
разломаться,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
разломить,pf,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,7.279172649236688e-06
разломиться,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.459379486927516e-06
разлохматить,pf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.639586324618344e-06
разлучать,ipf,0.16666666666666666,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0918758973855031e-05
разлучаться,ipf,0.4,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,9.09896581154586e-06
разлучить,pf,0.0,0.4,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.4,0.0,2.729689743463758e-05
разлучиться,pf,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,5.459379486927516e-06
разлюбить,pf,0.0,0.15789473684210525,0.6842105263157895,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,3.457607008387427e-05
размагничивать,ipf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
размазать,pf,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,1.2738552136164203e-05
размазывать,ipf,0.125,0.0,0.125,0.0,0.0,0.625,0.0,0.125,0.0,0.0,1.4558345298473376e-05
размазываться,ipf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.639586324618344e-06
размалевать,pf,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.75,0.0,1.4558345298473376e-05
размалывать,ipf,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
размаривать,ipf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
разматывать,ipf,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,1.2738552136164203e-05
разматываться,ipf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
размахивать,ipf,0.12,0.0,0.26666666666666666,0.09333333333333334,0.0,0.4666666666666667,0.0,0.05333333333333334,0.0,0.0,0.0001364844871731879
размахиваться,ipf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.279172649236688e-06
размахнуться,pf,0.0,0.05,0.7,0.05,0.0,0.2,0.0,0.0,0.0,0.0,3.639586324618344e-05
размачивать,ipf,0.25,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,7.279172649236688e-06
размежевать,pf,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
размежеваться,pf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
размельчить,pf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.819793162309172e-06
разменивать,ipf,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,5.459379486927516e-06
размениваться,ipf,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.639586324618344e-06
разменять,pf,0.0,0.2,0.25,0.4,0.05,0.05,0.0,0.0,0.05,0.0,3.639586324618344e-05
разменяться,pf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
размерить,pf,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.639586324618344e-06
разместить,pf,0.0,0.1282051282051282,0.15384615384615385,0.358974358974359,0.0,0.02564102564102564,0.0,0.0,0.3333333333333333,0.0,0.00014194386666011542
разместиться,pf,0.0,0.12121212121212122,0.5757575757575758,0.30303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,6.0053174356202676e-05
разметать,ipf,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
разметать,pf,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.639586324618344e-06
разметаться,pf,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,5.459379486927516e-06
разметить,pf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.639586324618344e-06
размечать,ipf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
размешать,pf,0.0,0.0,0.4444444444444444,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1.6378138460782548e-05
размешивать,ipf,0.375,0.0,0.0,0.375,0.0,0.25,0.0,0.0,0.0,0.0,1.4558345298473376e-05
размещать,ipf,0.3181818181818182,0.0,0.22727272727272727,0.3181818181818182,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,4.003544957080178e-05
размещаться,ipf,0.17543859649122806,0.03508771929824561,0.7719298245614035,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0001037282102516228
разминать,ipf,0.3333333333333333,0.0,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,1.6378138460782548e-05
размножать,ipf,0.5,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,1.0918758973855031e-05
размножаться,ipf,0.5555555555555556,0.07407407407407407,0.14814814814814814,0.18518518518518517,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,4.913441538234764e-05
размножить,pf,0.0,0.125,0.0,0.375,0.0,0.0,0.0,0.0,0.5,0.0,1.4558345298473376e-05
размокать,ipf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
размокнуть,pf,0.0,0.0,0.4,0.0,0.0,0.0,0.6,0.0,0.0,0.0,9.09896581154586e-06
размолоть,pf,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,3.639586324618344e-06
размораживать,ipf,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,3.639586324618344e-06
разморить,pf,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0918758973855031e-05
разморозить,pf,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,7.279172649236688e-06
размотать,pf,0.0,0.0,0.8571428571428571,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,1.2738552136164203e-05
размотаться,pf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
размочалить,pf,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,5.459379486927516e-06
размочить,pf,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,1.0918758973855031e-05
размывать,ipf,0.625,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,1.4558345298473376e-05
размываться,ipf,0.25,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,7.279172649236688e-06
размыкать,ipf,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.639586324618344e-06
размыкать,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
размыкаться,ipf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.459379486927516e-06
размыть,pf,0.0,0.13333333333333333,0.4666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,2.729689743463758e-05
размыться,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
размягчать,ipf,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09896581154586e-06
размягчаться,ipf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.639586324618344e-06
размягчить,pf,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,1.6378138460782548e-05
размягчиться,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
размякнуть,pf,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,1.0918758973855031e-05
размять,pf,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.4,0.0,9.09896581154586e-06
размяться,pf,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.639586324618344e-06
разнеживаться,ipf,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
разнести,pf,0.0,0.125,0.7083333333333334,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.08333333333333333,0.0,4.3675035895420125e-05
разнестись,pf,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09896581154586e-06
разнимать,ipf,0.25,0.0,0.0,0.625,0.0,0.125,0.0,0.0,0.0,0.0,1.4558345298473376e-05
разносить,ipf,0.18181818181818182,0.0,0.6363636363636364,0.0,0.030303030303030304,0.09090909090909091,0.0,0.030303030303030304,0.0,0.030303030303030304,6.0053174356202676e-05
разносить,pf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.819793162309172e-06
разноситься,ipf,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1837517947710062e-05
разнуздать,pf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2738552136164203e-05
разнуздаться,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
разнюхать,pf,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.639586324618344e-06
разнять,pf,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0918758973855031e-05
разоблачать,ipf,0.22580645161290322,0.03225806451612903,0.3548387096774194,0.0967741935483871,0.03225806451612903,0.06451612903225806,0.06451612903225806,0.12903225806451613,0.0,0.0,5.641358803158433e-05
разоблачаться,ipf,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.639586324618344e-06
разоблачить,pf,0.0,0.13043478260869565,0.2826086956521739,0.2391304347826087,0.0,0.0,0.043478260869565216,0.0,0.30434782608695654,0.0,8.37104854662219e-05
разоблачиться,pf,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.639586324618344e-06
разобрать,pf,0.0,0.2972972972972973,0.2972972972972973,0.23648648648648649,0.05405405405405406,0.006756756756756757,0.006756756756756757,0.0,0.10135135135135136,0.0,0.0002693293880217574
разобраться,pf,0.0,0.23859649122807017,0.1649122807017544,0.4842105263157895,0.08421052631578947,0.028070175438596492,0.0,0.0,0.0,0.0,0.000518641051258114
разобщить,pf,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,5.459379486927516e-06
разогнать,pf,0.0,0.2692307692307692,0.34615384615384615,0.2692307692307692,0.038461538461538464,0.0,0.0,0.0,0.07692307692307693,0.0,4.731462222003847e-05
разогнаться,pf,0.0,0.2222222222222222,0.6111111111111112,0.1111111111111111,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,3.2756276921565095e-05
разогнуть,pf,0.0,0.09090909090909091,0.45454545454545453,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.18181818181818182,0.0,2.001772478540089e-05
разогнуться,pf,0.0,0.15384615384615385,0.3076923076923077,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,2.3657311110019234e-05
разогревать,ipf,0.2727272727272727,0.0,0.09090909090909091,0.2727272727272727,0.0,0.18181818181818182,0.09090909090909091,0.0,0.0,0.09090909090909091,2.001772478540089e-05
разогреваться,ipf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.459379486927516e-06
разогреть,pf,0.0,0.2,0.08,0.16,0.04,0.04,0.0,0.0,0.48,0.0,4.5494829057729296e-05
разогреться,pf,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,7.279172649236688e-06
разодеть,pf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.639586324618344e-06
разодрать,pf,0.0,0.045454545454545456,0.09090909090909091,0.13636363636363635,0.0,0.045454545454545456,0.13636363636363635,0.0,0.5454545454545454,0.0,4.003544957080178e-05
разодраться,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.639586324618344e-06
разозлить,pf,0.0,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,1.6378138460782548e-05
разозлиться,pf,0.0,0.05714285714285714,0.8285714285714286,0.02857142857142857,0.0,0.08571428571428572,0.0,0.0,0.0,0.0,6.369276068082101e-05
разойтись,pf,0.0,0.09615384615384616,0.8076923076923077,0.07692307692307693,0.00641025641025641,0.00641025641025641,0.00641025641025641,0.0,0.0,0.0,0.00028388773332023085
разомкнуть,pf,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,1.6378138460782548e-05
разомкнуться,pf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
разомлеть,pf,0.0,0.0,0.3,0.0,0.0,0.1,0.6,0.0,0.0,0.0,1.819793162309172e-05
разорвать,pf,0.0,0.08235294117647059,0.4,0.16470588235294117,0.0,0.03529411764705882,0.0,0.0,0.3176470588235294,0.0,0.00015468241879627962
разорваться,pf,0.0,0.23076923076923078,0.38461538461538464,0.23076923076923078,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,2.3657311110019234e-05
разорить,pf,0.0,0.1,0.23333333333333334,0.03333333333333333,0.0,0.0,0.0,0.0,0.6333333333333333,0.0,5.459379486927516e-05
разориться,pf,0.0,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,1.6378138460782548e-05
разоружать,ipf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.639586324618344e-06
разоружаться,ipf,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,9.09896581154586e-06
разоружить,pf,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,5.459379486927516e-06
разоружиться,pf,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.639586324618344e-06
разорять,ipf,0.4,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,9.09896581154586e-06
разоряться,ipf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.639586324618344e-06
разослать,pf,0.0,0.07142857142857142,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,2.5477104272328405e-05
разостлать,pf,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,5.459379486927516e-06
разохотиться,pf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819793162309172e-06
разочаровать,pf,0.0,0.19298245614035087,0.19298245614035087,0.14035087719298245,0.0,0.0,0.0,0.0,0.47368421052631576,0.0,0.0001037282102516228
разочароваться,ipf,0.07692307692307693,0.0,0.7307692307692307,0.11538461538461539,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,4.731462222003847e-05
разочароваться,pf,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.639586324618344e-06
разочаровывать,ipf,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,1.0918758973855031e-05
разочаровываться,ipf,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0918758973855031e-05
разрабатывать,ipf,0.22972972972972974,0.02702702702702703,0.16216216216216217,0.24324324324324326,0.0,0.05405405405405406,0.0,0.04054054054054054,0.0,0.24324324324324326,0.0001346646940108787
разрабатываться,ipf,0.6857142857142857,0.0,0.2,0.11428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,6.369276068082101e-05
